Samples	Trait1	Trait2
Z021E0170	1.78737652146921	0.457106645683934
Z021E0172	1.64388638561868	0.557604316090623
Z021E0173	2.75090195130275	2.19700861267814
Z021E0174	1.19727135660832	2.24326327910551
Z021E0176	1.41416783892078	2.09021444343071
Z021E0177	-0.0390152562043087	1.81115210318964
Z021E0178	-0.123254917161939	0.520625848792672
Z021E0179	3.33566142825107	2.69149136078722
Z021E0180	0.606315399700682	1.30152433717559
Z021E0181	2.15473737804386	1.16109489205222
Z021E0184	2.28883758986061	1.31093668029298
Z021E0185	2.39312182023201	1.90369070347263
Z021E0186	1.27844277080411	1.41590135088179
Z021E0187	0.730736504791637	1.76120694730782
Z021E0188	1.93029454472588	2.69314623392419
Z021E0189	1.79724716973788	1.78474855690816
Z021E0190	1.52880801345873	0.907179402440625
Z021E0191	2.0650987355403	2.88593443774668
Z021E0192	2.75486177327886	2.00246806985146
Z021E0193	1.13313827185182	3.01149525329574
Z021E0194	0.873660836782951	0.75173588231409
Z021E0195	3.10335976143992	2.13382255465872
Z021E0196	1.65060478018555	2.63393022399551
Z021E0197	3.42605255215146	2.80577396119211
Z021E0198	2.60490396100586	2.89690858088555
Z021E0199	4.65617737408892	3.17956290790995
Z023E0001	2.00778005108363	3.51368886387916
Z023E0003	0.803744819225641	1.24268704629129
Z023E0004	3.19149783076697	2.57489208520027
Z023E0006	3.78693576279211	3.38298083390935
Z023E0007	2.02096546562714	1.53305384521088
Z023E0008	2.1079305086234	1.06191956141936
Z023E0009	1.48070631463893	1.70372213324627
Z023E0010	1.67268935902854	1.29924766843663
Z023E0011	2.03874336438498	2.0126771838297
Z023E0012	4.12607224079811	4.17081824397826
Z023E0013	1.88058525065813	1.393306593996
Z023E0014	0.860905801729318	0.190098818291357
Z023E0015	0.683535989864155	2.34840395560252
Z023E0018	2.58390672481857	4.17818063995369
Z023E0019	1.13396732347279	1.97827735267157
Z023E0020	2.70320984058905	3.21786801448468
Z023E0021	1.1744483270799	0.508629677255503
Z023E0022	2.00575337868547	1.15185645050297
Z023E0023	1.61755521495647	0.435826803428573
Z023E0025	1.78645703568237	1.39677333555518
Z023E0026	3.60678454385517	2.79409037493885
Z023E0027	1.85476098367808	1.57761998887008
Z023E0028	0.0592835002146468	-0.744301730000168
Z023E0029	1.97169011848794	1.96494840798129
Z023E0030	2.73126280207903	2.89723498077169
Z023E0031	1.15401038928693	3.6897822441029
Z023E0032	0.771450428577764	0.0329860277438003
Z023E0033	1.37164456558391	3.30058614299843
Z023E0034	2.14113554547732	1.76837036877645
Z023E0035	2.38898813760066	1.56650966307096
Z023E0036	2.02533353715363	2.2555552718182
Z023E0037	0.594807316411868	1.38398625576262
Z023E0038	2.83374337973867	2.10648171573439
Z023E0039	0.444618361915572	0.398571696126629
Z023E0040	1.71821873203657	2.57404918533719
Z023E0041	-1.0682938596921	-1.06235657511533
Z023E0042	2.1863987690602	2.73103563076385
Z023E0043	3.75354061213164	4.36846061825346
Z023E0044	1.85513796195669	0.216140595980438
Z023E0045	1.66677607727909	0.713976206852401
Z023E0047	2.4322766453348	2.22504233730309
Z023E0048	1.91595906103371	2.20201729406974
Z023E0049	3.11189030287372	1.48706643709351
Z023E0050	-0.811239124399515	0.205828293822803
Z023E0051	1.87477157869328	-0.44957950737358
Z023E0052	2.68387311941421	3.13385704958348
Z023E0053	3.90051814957423	3.43004058746253
Z023E0054	2.93666230392768	2.79670233962983
Z023E0055	2.22184644146565	3.35727721797498
Z023E0056	3.10672087435027	2.37188250396971
Z023E0057	1.14673129673107	1.33181820731737
Z023E0059	0.926653428048145	2.33891923385913
Z023E0062	1.89131813450684	1.44726873391665
Z023E0063	2.45430513843289	1.31499012158512
Z023E0064	1.38036081762942	1.8705562115572
Z023E0065	0.871294609047519	0.442545103061195
Z023E0068	4.19302777466345	2.9056570885319
Z023E0069	1.49443536517524	2.57802294037247
Z023E0070	3.20111306491292	4.13314099244882
Z023E0071	-0.389254640930826	1.92294574340115
Z023E0072	1.33400862275771	-0.211538706322049
Z023E0076	1.57660226072011	0.944348182283864
Z023E0077	2.76877937327767	3.00430691095232
Z023E0078	0.774035636822153	1.06427845040606
Z023E0080	-0.870596560949611	-0.909728861647192
Z023E0081	5.25049573148367	4.52740951633987
Z023E0082	-0.0843602689321211	0.374637605455704
Z023E0083	-0.522208970633276	-0.41336842579091
Z023E0084	2.38959920150779	2.9361492011469
Z023E0085	1.19656222501475	2.7028679578723
Z023E0087	-0.388564215887084	-0.31443094224649
Z023E0088	0.598882515727721	0.89080440797085
Z023E0089	1.35582004949209	0.800698044247863
Z023E0092	3.30040422921432	2.11884541371595
Z023E0093	2.00587319613682	0.58185503748671
Z023E0094	1.58212013463851	1.23457367079055
Z023E0095	3.35492188619161	2.58807428276993
Z023E0096	3.31471835413429	4.61507116912634
Z023E0097	2.34539173151228	2.96956892547554
Z023E0098	3.10327116958503	1.82178137658087
Z023E0099	4.91639472625918	4.72195209114755
Z023E0107	2.69233599838477	3.55510207983009
Z023E0108	1.6026691129548	2.34942579270726
Z023E0109	2.38302933652185	3.7864994163782
Z023E0110	1.34416351626647	1.3343040087977
Z023E0111	0.853000938098531	1.66149858513898
Z023E0112	2.05674280202451	2.97111320813927
Z023E0113	1.53739201506153	1.36583962758262
Z023E0114	1.51763105712104	2.62284805978308
Z023E0115	0.14411612600346	0.361102292538181
Z023E0116	3.29157292970814	4.27416842143455
Z023E0117	1.10548810332099	2.06661937395743
Z023E0118	-0.0414777044351429	0.282427186273461
Z023E0119	1.66608064056251	2.2638954530174
Z023E0120	-1.16730793262047	-0.579864794772216
Z023E0122	2.43125316643626	1.17290384839152
Z023E0123	5.85369052220964	2.72454822798895
Z023E0124	1.42698873414772	2.9666129267588
Z023E0125	1.96222600864246	1.30153911898082
Z023E0126	1.97881686681835	1.45471526378024
Z023E0127	1.82060108157822	1.21236242911669
Z023E0128	2.1303341329393	1.72029613387747
Z023E0129	2.32538428432019	3.04379477467171
Z023E0131	2.94014461886825	3.60279058630179
Z023E0132	0.527731742468483	1.40869968803308
Z023E0133	0.768622037308513	1.29378620913703
Z023E0134	1.34363074631302	1.98139460207387
Z023E0136	1.04037841250725	0.411590651126191
Z023E0137	2.30280232122262	2.75676538211875
Z023E0138	0.66459300368917	0.623558758739757
Z023E0140	2.47392364537445	2.3663332976551
Z023E0141	4.29902032128321	3.53371604464358
Z023E0142	2.10998213350544	2.27746326789239
Z023E0143	0.891997995734355	0.394387467406189
Z023E0144	1.27740698304546	1.61538153866714
Z023E0145	0.627493883993202	1.0340424605666
Z023E0146	0.58743940604839	1.68789496893443
Z023E0147	4.52424739852343	3.83545614242599
Z023E0150	0.816020587286299	2.01421654347061
Z023E0153	3.36736272532	3.7373655683635
Z023E0154	2.37990829599584	1.6236196721277
Z023E0155	1.10316531817364	2.57777848792789
Z023E0156	3.30631415104029	4.37707478880518
Z023E0157	4.40921132112027	0.348955692478661
Z023E0158	2.87014742406497	3.07422627067428
Z023E0160	2.81808755413199	2.8049909140091
Z023E0162	2.81977769075526	3.18038198649124
Z023E0164	4.32131221781943	3.4222486114662
Z023E0165	4.13766808195658	1.35979384163626
Z023E0169	2.97216459363344	2.19841684789698
Z023E0170	2.27365555521127	1.43235258233913
Z023E0171	0.013051324126057	0.276851144919977
Z023E0172	1.62351092811413	0.0688032628982717
Z023E0173	1.78513306750493	1.63254018781863
Z023E0174	0.267172681898102	1.56268535653037
Z023E0175	1.89172046283558	0.97792932702574
Z023E0178	2.40486153047388	1.90990384318271
Z023E0179	2.77230996723735	2.42607913731364
Z023E0180	2.39388765617665	1.3990716916386
Z023E0181	1.85666204843385	0.622391312623689
Z023E0182	0.0110217089382887	3.14503824801428
Z023E0183	2.61198397925146	2.97861656693245
Z023E0184	0.987980831775463	1.4531142201003
Z023E0185	3.46173784762098	3.47711937520344
Z023E0187	1.31927667572789	1.24754171728279
Z023E0188	1.26948225565123	1.68852667271905
Z023E0189	3.12859573233595	1.87582118344432
Z023E0191	2.01759960923753	0.769252078893848
Z023E0192	1.79357515604692	1.71629084961991
Z023E0195	3.0850556834035	3.6734255382052
Z023E0196	0.467670202928058	0.0922157238467526
Z023E0197	1.84069869531745	1.3999442460883
Z023E0198	3.01370711981554	3.20297204526358
Z023E0199	2.66486093188692	4.3805266545905
Z023E0200	0.917873672211099	-0.761684784982351
Z025E0001	0.925426377073741	3.40554471393222
Z025E0002	3.16648613418581	4.27060483095595
Z025E0003	4.61030082933491	3.68921661625225
Z025E0004	3.83288675245539	2.93720720080169
Z025E0005	1.5037037266225	3.51228535914529
Z025E0006	1.85021166124008	2.02866884226707
Z025E0007	1.99127237802716	3.50444423285444
Z025E0008	1.93875891540051	2.33516469818361
Z025E0010	3.08684236890861	0.77954695925518
Z025E0011	1.15854068115592	1.5699347388491
Z025E0015	0.993809218580524	1.29509909196095
Z025E0016	0.0490302729253057	-0.141562317133426
Z025E0017	-0.173369409894766	0.949741738908326
Z025E0018	2.19250689305965	2.13702420871752
Z025E0019	0.136318199670906	1.62476420212375
Z025E0020	3.07841836486101	2.84623601164374
Z025E0021	3.75166452457747	3.58439061484302
Z025E0022	0.207071927517408	1.50065042859421
Z025E0023	2.79902577499942	2.77390498530521
Z025E0024	3.00469547984544	2.1773351805207
Z025E0025	2.65587002776786	3.74532785608806
Z025E0026	3.66988514036961	1.87952241243329
Z025E0027	1.27839385277181	2.00428282636582
Z025E0028	3.40414042633956	0.810939577186257
Z025E0029	1.44743568813306	2.54711345564458
Z025E0030	1.37679550317948	-0.300620596680269
Z025E0032	1.01555868099232	1.10439580122365
Z025E0034	2.66763021734189	1.71046907067922
Z025E0035	4.08262643794385	3.47267518020264
Z025E0036	2.89499077454306	2.98794555038315
Z025E0037	2.58520665432	3.1181679320399
Z025E0038	1.7791515512367	2.24446976714566
Z025E0039	1.30043298122246	1.95344694147501
Z025E0041	2.26209179771558	1.83209391932551
Z025E0042	2.64900441482783	1.13452112791977
Z025E0043	1.06417313475189	0.00298105675820637
Z025E0044	1.44423647536865	0.138412587580114
Z025E0045	2.48556520909366	1.60578406668875
Z025E0046	1.0888404005408	2.13573773243782
Z025E0047	-0.336237222341475	0.794112612124705
Z025E0048	0.128069024831208	0.3840201997939
Z025E0049	2.71343031297524	1.0891452728955
Z025E0050	2.01024890948624	2.81551563291953
Z025E0052	2.06215853735789	1.54006506391641
Z025E0053	4.50143489855691	3.73917874405165
Z025E0054	1.82690736994425	2.80784732528889
Z025E0055	1.30915650960003	0.7549920665886
Z025E0056	4.04694902863628	1.90957214652519
Z025E0057	4.91256928996515	3.6389139401598
Z025E0058	2.61274318008592	2.06307470509516
Z025E0059	1.61437657958277	1.30826233925676
Z025E0060	1.8776407528808	0.0094883339116647
Z025E0061	2.87229168999663	3.30862560946506
Z025E0063	1.41270199720165	3.02913198675121
Z025E0064	1.89163770953064	1.33618979805978
Z025E0065	1.23462981969718	1.24078682768534
Z025E0066	2.08891088430344	1.61723384921382
Z025E0067	0.20845898804162	0.936048668067343
Z025E0069	0.449962541353614	2.69128070274135
Z025E0070	1.71913350884879	1.99503586857074
Z025E0073	1.78882376633867	0.348388499066554
Z025E0074	1.68545287510423	1.92929877656747
Z025E0075	1.07172527410433	1.81109254383635
Z025E0076	2.84689727236831	1.89022168490931
Z025E0077	2.09896644802377	2.64058521111434
Z025E0078	-0.44826965361283	-0.258935756257303
Z025E0079	3.9117629644229	3.21825437367678
Z025E0080	3.03099617289684	4.19843125441375
Z025E0081	1.23986549898553	-0.0835451470603135
Z025E0082	1.95281488771511	0.791670087998557
Z025E0083	-0.900820916379599	-0.480027720150246
Z025E0085	4.25544227852305	2.62951735775873
Z025E0086	0.724254756804886	0.368335873251326
Z025E0087	0.094981790660766	2.68793760345254
Z025E0088	0.933572402885521	3.82228612891114
Z025E0090	3.4028825004813	2.77739698467503
Z025E0091	0.298509947429477	0.226052259593821
Z025E0092	3.06164371218776	4.12933827168174
Z025E0093	1.10728370773447	0.237734933153911
Z025E0094	2.75278282878428	1.77942854307716
Z025E0095	2.50025521144936	2.34979459701152
Z025E0096	2.04145116523745	1.87516130285358
Z025E0099	2.28653246766144	3.09124544053529
Z025E0101	1.1485819423372	1.60655843684966
Z025E0102	1.88927502158587	1.96920901062934
Z025E0103	2.39849520709771	1.53260823091514
Z025E0104	3.22034838832181	3.10756663843379
Z025E0105	1.0793657794793	3.12186495667082
Z025E0106	1.56516051012559	2.07071938537485
Z025E0107	1.34215842075623	0.612304800994713
Z025E0108	1.50944918025494	1.66108992139893
Z025E0109	0.376379268063123	0.31850818624185
Z025E0110	2.73534849765076	5.02062404536555
Z025E0111	1.05621121261054	2.14704884513781
Z025E0112	3.1718227240772	4.27026377475408
Z025E0113	2.48910631265471	2.6051182839492
Z025E0114	2.80230442701034	1.93600852734746
Z025E0116	2.83278630264625	2.58805515196559
Z025E0117	3.98133200894245	2.61173784474418
Z025E0118	2.16430800790929	2.93351501700602
Z025E0119	-0.0487314951723568	0.640634617580718
Z025E0120	2.2812514909759	2.4710749973247
Z025E0121	3.943848686044	2.00333059431816
Z025E0122	3.40217510360406	2.80093360098088
Z025E0123	-0.455733470422423	-0.0446481217898786
Z025E0126	0.162471863904772	1.99427573072352
Z025E0129	1.46899677826247	1.62677039879382
Z025E0130	2.11050691510391	2.69431841408336
Z025E0131	1.9566600619887	1.32038383363137
Z025E0132	-0.44878977231532	1.40615084311435
Z025E0133	1.52976190635746	0.389482025814385
Z025E0135	1.19385322095451	1.24209457140682
Z025E0136	1.05945474196002	0.956869321688068
Z025E0137	1.17082751076118	1.5187548192505
Z025E0138	2.89881730928208	3.39074041578326
Z025E0139	1.46026450874231	1.87589479738229
Z025E0140	0.937254746278889	0.0726454177831154
Z025E0141	3.39863776085212	3.42072050371258
Z025E0142	0.283066701352216	1.58362268678621
Z025E0143	1.95144900384162	1.30840421075994
Z025E0145	3.38536114546299	3.41193711562022
Z025E0147	2.74204388803801	1.34550603669557
Z025E0148	2.16726900169325	2.83167316357245
Z025E0150	1.8104644448838	1.2289541460062
Z025E0152	1.49869890664935	2.94376921850948
Z025E0153	3.48053408775717	3.7285761339282
Z025E0154	2.37635763058367	2.90672406588651
Z025E0155	1.02187600524813	0.479051015705511
Z025E0156	1.35938328274856	0.74432316892565
Z025E0157	1.64727898926493	1.65339527016857
Z025E0158	2.82577473598797	1.82579042703546
Z025E0159	1.37316688314214	3.13065277808817
Z025E0160	3.17688745585178	3.10684413575891
Z025E0161	0.551037279922053	-0.41335489466788
Z025E0163	0.641338877367923	0.708462684681099
Z025E0164	2.70826810862036	3.06029526954448
Z025E0165	0.970566959141484	0.601544812594346
Z025E0166	0.142729088008042	0.275470806365154
Z025E0168	2.66984914979561	2.15827270604467
Z025E0169	2.29320159234983	2.04731854865904
Z025E0170	0.289475361319342	0.730632879893113
Z025E0171	2.5772495060956	2.8572955839971
Z025E0172	0.0755404944162369	1.32570818412894
Z025E0173	1.72075556740909	1.8454862349877
Z025E0174	0.943896477216483	-0.210279770978459
Z025E0175	2.29279306921534	1.73875320121262
Z025E0176	2.36275099524884	2.69014359356465
Z025E0177	2.16726946471032	3.54542299394185
Z025E0178	1.02624521190728	0.134066987297419
Z025E0179	4.05365340803286	2.29063410725058
Z025E0180	2.34569201009821	1.63332791695349
Z025E0182	0.914209754770234	0.175911116781938
Z025E0183	2.20883626533416	0.912976241339869
Z025E0184	1.0164874450592	1.26751537418098
Z025E0185	0.368543619702107	1.14267397233952
Z025E0186	1.00297140722321	0.903240908303796
Z025E0187	1.00753876929403	0.869173370537517
Z025E0188	2.15041327145633	1.72093427571529
Z025E0189	2.47965642492686	0.948177358322079
Z025E0190	2.51945400635647	0.888403715246644
Z025E0192	1.75372018672775	2.15957763888535
Z025E0194	1.80274311736469	1.45488342461014
Z025E0195	2.74366331395182	2.78320767833818
Z025E0197	0.447889807636584	1.34267329416668
Z025E0198	0.346314797699687	1.68137003756623
Z025E0199	1.66389044308513	2.97127368781628
Z025E0200	1.70288584211302	1.56431362336297
